Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty,Year_Range
2402,177296,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2403,177297,10683/14558,Double horn,Horns,Wind,0,0,2,Czech Republic,Unknown,0,0
2404,177314,10683/14558,Flugelhorn,Flugelhorns,Wind,1865,1875,1,Unknown,Unknown,0,10
2405,177315,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2406,177316,10683/14558,Contrabass trombone,Trombones,Wind,1925,1935,1,Unknown,Unknown,1,10
2407,177317,10683/14558,Oboe,Oboes,Wind,1915,1925,1,Italy,Milan,0,10
2408,177318,10683/14558,Ndongo,Lyres,Strings,0,0,2,Unknown,Unknown,2,0
2409,177319,10683/14558,Hunting horn,Hunting horns,Wind,1721,1721,0,France,Paris,0,0
2410,177320,10683/14558,Valve trumpet,Trumpets,Wind,1906,1916,1,England,London,0,10
2411,177321,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1983,1983,0,England,London,0,0
2412,177454,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2413,177455,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2414,177456,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2415,177457,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
2416,177458,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2417,177459,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2418,177460,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2419,177461,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
2420,177462,10683/14558,Bagpipe,Bagpipes,Wind,1901,1935,1,Unknown,Unknown,1,34
2421,177465,10683/14558,Rattle,Rattles,Percussion,1960,1970,1,Unknown,Unknown,0,10
2422,177466,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Great Britain,Unknown,0,0
2423,177468,10683/14558,Clarinet,Clarinets,Wind,1780,1790,1,England,London,0,10
2424,177469,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
2425,177470,10683/14558,Clarinet,Clarinets,Wind,1805,1815,1,England,London,0,10
2426,177471,10683/14558,Clarinet,Clarinets,Wind,1815,1850,1,Unknown,Unknown,0,35
2427,177472,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1900,1,Unknown,Unknown,2,34
2428,177473,10683/14558,Tuba,Tubas,Wind,0,0,2,France,Paris,0,0
2429,177474,10683/14558,Clarinet,Clarinets,Wind,1883,1925,1,England,London,0,42
2430,177475,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2431,177476,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
2432,177479,10683/14558,Helicon,Tubas,Wind,0,0,2,England,Aldershot,0,0
2433,177480,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
2434,177481,10683/14558,Bagpipe,Bagpipes,Wind,1801,1835,1,Unknown,Unknown,1,34
2435,177482,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,France,Unknown,0,10
2436,177483,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2437,177484,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
2438,177486,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,France,Paris,0,10
2439,177487,10683/14558,Valve horn,Horns,Wind,0,0,2,Unknown,Unknown,1,0
2440,177488,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
2441,177489,10683/14558,Clarinet,Clarinets,Wind,1805,1815,1,Unknown,Unknown,0,10
2442,177490,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
2443,177492,10683/14558,Cornophone,Saxhorns,Wind,1888,1898,1,Unknown,Unknown,1,10
2444,177493,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2445,177494,10683/14558,Trombone,Trombones,Wind,1860,1870,1,France,Unknown,0,10
2446,177497,10683/14558,Hunting horn,Hunting horns,Wind,1866,1900,1,France,Paris,0,34
2447,177499,10683/14558,Bagpipe,Bagpipes,Wind,1835,1845,1,Scotland,Edinburgh,0,10
2448,177500,10683/14558,Valve trumpet,Trumpets,Wind,1895,1905,1,England,London,0,10
2449,177501,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
2450,177502,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Hungary,Budapest,0,0
2451,177506,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Germany,Klingenthal,0,0
2452,177507,10683/14558,Euphonium,Tubas,Wind,0,0,2,France,Paris,0,0
2453,177508,10683/14558,Appalachian dulcimer,Zithers,Strings,0,0,2,United States of America,Unknown,0,0
2454,177509,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Austria,Vienna,0,0
2455,177511,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Nuremberg,0,0
2456,177512,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2457,177513,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2458,177514,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1930,1933,1,England,London,0,3
2459,177518,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2460,177519,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,London,0,34
2461,177520,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2462,177521,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2463,177522,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,2000,1,England,London,0,99
2464,177524,10683/14558,Natural trumpet,Trumpets,Wind,1901,1935,1,Belgium,Brussels,0,34
2465,177525,10683/14558,Bass trombone,Trombones,Wind,0,0,2,Unknown,Unknown,0,0
2466,177526,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1873,1873,0,England,London,0,0
2467,177527,10683/14558,Tenor trombone,Trombones,Wind,1873,1873,0,England,London,0,0
2468,177528,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2469,177529,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
2470,177535,10683/14558,Alto saxhorn,Saxhorns,Wind,1854,1854,0,France,Paris,0,0
2471,177536,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2472,177537,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Belgium,Brussels,0,0
2473,177467,10683/14558,Serpent,Serpents,Wind,1835,1845,1,England,Huddersfield,0,10
2474,177538,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2475,177539,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2476,177540,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Hamburg,0,0
2477,177541,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1935,1,Unknown,Unknown,2,34
2478,177542,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2479,177543,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Austria,Vienna,0,0
2480,177544,10683/14558,Tenor trombone,Trombones,Wind,1927,1927,0,England,London,0,0
2481,177545,10683/14558,Tuba,Tubas,Wind,1884,1899,1,France,Paris,0,15
2482,177546,10683/14558,Valve trumpet,Trumpets,Wind,1920,1920,0,England,London,0,0
2483,177547,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2484,177548,10683/14558,Temple block,Drums,Percussion,0,0,2,Unknown,Unknown,2,0
2485,177549,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
2486,177553,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,2000,1,Unknown,Unknown,1,33
2487,177554,10683/14558,Tenor trombone,Trombones,Wind,1955,1956,1,England,London,0,1
2488,177555,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,2000,1,Unknown,Unknown,1,33
2489,177556,10683/14558,Alto saxhorn,Saxhorns,Wind,1962,1962,0,England,London,0,0
2490,177557,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2491,177558,10683/14558,Flugelhorn,Flugelhorns,Wind,1959,1959,0,England,London,0,0
2492,177559,10683/14558,Cornet,Cornets,Wind,1885,1885,0,England,London,0,0
2493,177560,10683/14558,Flicorno,Saxhorns,Wind,1866,1900,1,Italy,Milan,0,34
2494,177561,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2495,177562,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1930,1940,1,Italy,Unknown,0,10
2496,177563,10683/14558,Clavicor,Trumpets,Wind,1835,1845,1,France,Paris,0,10
2497,177564,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1895,1905,1,France,Paris,0,10
2498,177565,10683/14558,Tenor cor,Saxhorns,Wind,1855,1855,0,France,Paris,0,0
2499,177566,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2500,177567,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Dresden,0,0
2501,177568,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,2000,1,Unknown,Unknown,2,33
2502,177569,10683/14558,Valve trumpet,Trumpets,Wind,1930,1940,1,Italy,Unknown,0,10
2503,177570,10683/14558,Clarinet,Clarinets,Wind,1845,1860,1,England,London,0,15
2504,177571,10683/14558,Clarinet,Clarinets,Wind,1805,1815,1,Austria,Vienna,0,10
2505,177572,10683/14558,Basset horn,Clarinets,Wind,1925,1950,1,Germany,Hamburg,0,25
2506,177573,10683/14558,Clarinet,Clarinets,Wind,1840,1880,1,Belgium,Brussels,0,40
2507,177574,10683/14558,Clarinet,Clarinets,Wind,1900,1950,1,Germany,Unknown,0,50
2508,177575,10683/14558,Clarinet,Clarinets,Wind,1875,1900,1,Germany,Freiburg,0,25
2509,177576,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,France,Paris,0,10
2510,177577,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Belgium,Brussels,0,10
2511,177578,10683/14558,Clarinet,Clarinets,Wind,1785,1795,1,England,London,0,10
2512,177579,10683/14558,Clarinet,Clarinets,Wind,1872,1882,1,Belgium,Brussels,0,10
2513,177584,10683/14558,Clarinet,Clarinets,Wind,1820,1830,1,England,London,0,10
2514,177586,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2515,177587,10683/14558,Euphonium,Tubas,Wind,0,0,2,England,London,0,0
2516,177588,10683/14558,Naturhorn,Horns,Wind,1835,1845,1,France,Paris,0,10
2517,177589,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2518,177590,10683/14558,Clarinet,Clarinets,Wind,1803,1813,1,France,Unknown,0,10
2519,177591,10683/14558,Clarinet,Clarinets,Wind,1803,1813,1,France,Unknown,0,10
2520,177592,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
2521,177593,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
2522,177594,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
2523,177595,10683/14558,Clarinet,Clarinets,Wind,1800,1810,1,England,London,0,10
2524,177596,10683/14558,Clarinet,Clarinets,Wind,1815,1825,1,England,London,0,10
2525,177597,10683/14558,Clarinet,Clarinets,Wind,1885,1895,1,England,London,0,10
2526,177598,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,Unknown,Unknown,1,10
2527,177599,10683/14558,Clarinet,Clarinets,Wind,1850,1860,1,England,London,0,10
2528,177600,10683/14558,Clarinet,Clarinets,Wind,1845,1900,1,Czech Republic,Prague,0,55
2529,177601,10683/14558,Alto clarinet,Clarinets,Wind,1905,1915,1,Unknown,Unknown,1,10
2530,177602,10683/14558,Clarinet,Clarinets,Wind,1888,1895,1,England,London,0,7
2531,177603,10683/14558,Clarinet,Clarinets,Wind,1839,1849,1,England,London,0,10
2532,177604,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
2533,177605,10683/14558,Transverse flute,Flutes,Wind,1834,1858,1,England,London,0,24
2534,177606,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
2535,177607,10683/14558,Transverse flute,Flutes,Wind,1826,1856,1,England,London,0,30
2536,177608,10683/14558,Valve trumpet,Trumpets,Wind,1916,1926,1,Germany,Unknown,0,10
2537,177609,10683/14558,Natural trumpet,Trumpets,Wind,1945,1955,1,United States of America,Unknown,0,10
2538,177610,10683/14558,Transverse flute,Flutes,Wind,1844,1845,1,England,London,0,1
2539,177611,10683/14558,Transverse flute,Flutes,Wind,1901,1935,1,Unknown,Unknown,2,34
2540,177612,10683/14558,Transverse flute,Flutes,Wind,1838,1847,1,England,London,0,9
2541,177613,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
2542,177614,10683/14558,Clarinet,Clarinets,Wind,1888,1899,1,England,London,0,11
2543,177615,10683/14558,Great bass clarinet,Clarinets,Wind,1895,1950,1,Unknown,Unknown,1,55
2544,177616,10683/14558,Clarinet,Clarinets,Wind,1950,1959,1,Unknown,Unknown,0,9
2545,177617,10683/14558,Clarinet,Clarinets,Wind,1900,1920,1,United States of America,Elkhart,0,20
2546,177618,10683/14558,Clarinet,Clarinets,Wind,1880,1920,1,United States of America,Unknown,0,40
2547,177619,10683/14558,Clarinet,Clarinets,Wind,1946,1955,1,Germany,Burgau,0,9
2548,177620,10683/14558,Basset clarinet,Clarinets,Wind,1986,1989,1,Germany,Unknown,0,3
2549,177624,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Unknown,Unknown,0,10
2550,177625,10683/14558,Basset clarinet,Clarinets,Wind,1986,1989,1,Germany,Unknown,0,3
2551,177626,10683/14558,Clarinet,Clarinets,Wind,1807,1817,1,Unknown,Unknown,1,10
2552,177627,10683/14558,Alto clarinet,Clarinets,Wind,1951,1960,1,France,Paris,0,9
2553,177628,10683/14558,Clarinet,Clarinets,Wind,0,0,2,United States of America,Cambridge,0,0
2554,177629,10683/14558,Chalumeau,Oboes,Wind,0,0,2,Germany,Unknown,0,0
2555,177630,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Unknown,Unknown,1,10
2556,177633,10683/14558,Clarinet,Clarinets,Wind,1855,1865,1,Netherlands,Amsterdam,0,10
2557,177635,10683/14558,Clarinet,Clarinets,Wind,1951,1960,1,Unknown,Unknown,0,9
2558,177637,10683/14558,Basset clarinet,Clarinets,Wind,1936,1949,1,Unknown,Unknown,0,13
2559,177638,10683/14558,Clarinet,Clarinets,Wind,1920,1940,1,Germany,Unknown,0,20
2560,177639,10683/14558,Clarinet,Clarinets,Wind,1900,1950,1,Switzerland,Unknown,0,50
2561,177640,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
2562,177641,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Germany,Unknown,0,0
2563,177642,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,Germany,Unknown,0,10
2564,177643,10683/14558,Clarinet,Clarinets,Wind,1822,1832,1,France,Paris,0,10
2565,177644,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
2566,177645,10683/14558,Bugle,Bugles,Wind,1875,1885,1,Scotland,Edinburgh,0,10
2567,177646,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2568,177647,10683/14558,Bass trumpet,Trumpets,Wind,1895,1905,1,Unknown,Unknown,0,10
2569,177648,10683/14558,Dulcimer,Zithers,Strings,0,0,2,Unknown,Unknown,1,0
2570,177649,10683/14558,Tuba,Tubas,Wind,1894,1904,1,England,London,0,10
2571,177650,10683/14558,Neapolitan mandolin,Mandolins,Strings,1759,1759,0,Unknown,Unknown,1,0
2572,177651,10683/14558,Serpent,Serpents,Wind,1810,1820,1,Great Britain,Unknown,0,10
2573,177652,10683/14558,Valve horn,Horns,Wind,1866,1900,1,Germany,Unknown,0,34
2574,177654,10683/14558,Wagner tuba,Tubas,Wind,1930,1933,1,Germany,Unknown,0,3
2575,177655,10683/14558,Violoncello,Violoncellos,Strings,1892,1892,0,Scotland,Glasgow,0,0
2576,177656,10683/14558,Bass trombone,Trombones,Wind,1946,1946,0,England,London,0,0
2577,177657,10683/14558,Clarinet,Clarinets,Wind,1932,1942,1,Germany,Unknown,0,10
2578,177658,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
2579,177659,10683/14558,Bass drum,Drums,Percussion,0,0,2,Unknown,Unknown,1,0
2580,177660,10683/14558,Lute,Lutes,Strings,1801,1900,1,Unknown,Unknown,2,99
2581,177661,10683/14558,Wagner tuba,Tubas,Wind,1930,1933,1,Germany,Unknown,0,3
2582,177662,10683/14558,Clarinet,Clarinets,Wind,1935,1935,0,England,London,0,0
2583,177663,10683/14558,Cornet,Cornets,Wind,1937,1938,1,England,London,0,1
2584,177664,10683/14558,Clarinet,Clarinets,Wind,1932,1942,1,Germany,Unknown,0,10
2585,177665,10683/14558,Tenor trombone,Trombones,Wind,1937,1938,1,England,London,0,1
2586,177666,10683/14558,Clarinet,Clarinets,Wind,1933,1933,0,England,London,0,0
2587,177667,10683/14558,Tenor trombone,Trombones,Wind,1923,1933,1,England,London,0,10
2588,177668,10683/14558,Clarinet,Clarinets,Wind,1900,1910,1,United States of America,Unknown,0,10
2589,177669,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,United States of America,Unknown,0,10
2590,177670,10683/14558,Clarinet,Clarinets,Wind,1855,1865,1,England,London,0,10
2591,177671,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,United States of America,Elkhart,0,10
2592,177672,10683/14558,Clarinet,Clarinets,Wind,1900,1930,1,Germany,Unknown,0,30
2593,177673,10683/14558,Bass recorder,Flutes,Wind,1701,1800,1,Unknown,Unknown,2,99
2594,177677,10683/14558,Unknown,Unknown,Unknown,1844,1854,1,England,London,0,10
2595,177678,10683/14558,Tenor oboe,Oboes,Wind,1765,1775,1,England,London,0,10
2596,177679,10683/14558,Sheng,Mouth organs,Wind,0,0,2,China,Unknown,0,0
2597,177680,10683/14558,Bombardon,Tubas,Wind,1895,1905,1,England,London,0,10
2598,177694,10683/14558,Suona,Oboes,Wind,0,0,2,China,Unknown,0,0
2599,177681,10683/14558,Valve horn,Horns,Wind,1835,1840,1,Republic of Ireland,Dublin,0,5
2600,177682,10683/14558,Suona,Oboes,Wind,0,0,2,China,Unknown,0,0
2601,177687,10683/14558,Clarinet,Clarinets,Wind,1922,1932,1,United States of America,Elkhart,0,10
2602,177688,10683/14558,Suona,Oboes,Wind,1875,1884,1,China,Unknown,0,9
2603,177689,10683/14558,Bugle,Bugles,Wind,1955,1965,1,England,London,0,10
2604,177690,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,United States of America,Elkhart,0,10
2605,177691,10683/14558,Baritone saxhorn,Saxhorns,Wind,1856,1858,1,France,Paris,0,2
2606,177692,10683/14558,Laba,Trumpets,Wind,0,0,2,China,Unknown,0,0
2607,177695,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
2608,177696,10683/14558,Bagpipe,Bagpipes,Wind,0,0,2,Unknown,Unknown,1,0
2609,177697,10683/14558,Suona,Oboes,Wind,0,0,2,China,Unknown,0,0
2610,177699,10683/14558,Clarinet,Clarinets,Wind,1859,1920,1,United States of America,Unknown,0,61
2611,177700,10683/14558,Clarinet,Clarinets,Wind,1885,1895,1,United States of America,Elkhart,0,10
2612,177701,10683/14558,Tenor trombone,Trombones,Wind,1890,1900,1,England,Newcastle upon Tyne,0,10
2613,177702,10683/14558,Clarinet,Clarinets,Wind,1922,1931,1,United States of America,Unknown,0,9
2614,177703,10683/14558,Clarinet,Clarinets,Wind,1860,1900,1,Unknown,Unknown,1,40
2615,177704,10683/14558,Clarinet,Clarinets,Wind,1905,1915,1,Belgium,Brussels,0,10
2616,177705,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,France,Paris,0,10
2617,177706,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,United States of America,Providence,0,10
2618,177707,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
2619,177708,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,Germany,Hamburg,0,10
2620,177709,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,England,London,0,10
2621,177710,10683/14558,Basset horn,Clarinets,Wind,1805,1815,1,Germany,Dresden,0,10
2622,177711,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Italy,Milan,0,0
2623,177712,10683/14558,Sonorophone,Bugles,Wind,0,0,2,England,London,0,0
2624,177713,10683/14558,Bell,Bells,Percussion,1845,1855,1,China,Unknown,0,10
2625,177714,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Luton,0,0
2626,177715,10683/14558,Cabrette,Bagpipes,Wind,0,0,2,France,Unknown,0,0
2627,177716,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,0,0,2,China,Unknown,0,0
2628,177717,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2629,177718,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,United States of America,Unknown,0,34
2630,177719,10683/14558,Tabla,Kettledrums,Percussion,0,0,2,India,Unknown,0,0
2631,177720,10683/14558,Musette,Bagpipes,Wind,0,0,2,Unknown,Unknown,2,0
2632,177721,10683/14558,Clarinet,Clarinets,Wind,1875,1885,1,England,London,0,10
2633,177723,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2634,177724,10683/14558,Clarinette d'amour,Clarinets,Wind,1805,1815,1,England,London,0,10
2635,177725,10683/14558,Gaita,Bagpipes,Wind,1801,1900,1,Unknown,Unknown,1,99
2636,177726,10683/14558,Transverse flute,Flutes,Wind,1903,1903,0,England,London,0,0
2637,177727,10683/14558,Contrebasse ‡ anche,Bassoons,Wind,0,0,2,Belgium,Brussels,0,0
2638,177728,10683/14558,Zampogna,Bagpipes,Wind,0,0,2,Italy,Unknown,0,0
2639,177730,10683/14558,Dulcimer,Zithers,Strings,0,0,2,China,Unknown,0,0
2640,177734,10683/14558,Clarinet,Clarinets,Wind,1935,1935,0,France,Paris,0,0
2641,177735,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2642,177736,10683/14558,Clarinet,Clarinets,Wind,1918,1928,1,England,London,0,10
2643,177737,10683/14558,Darabukka,Drums,Percussion,0,0,2,Unknown,Unknown,0,0
2644,177738,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Unknown,0,0
2645,177739,10683/14558,Lamellaphone,Lamellaphones/Sanzas,Percussion,1875,1910,1,Unknown,Unknown,0,35
2646,177740,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2647,177741,10683/14558,Clappers,Clappers,Percussion,0,0,2,China,Unknown,0,0
2648,177742,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2649,177743,10683/14558,Ban,Drums,Percussion,1845,1855,1,China,Unknown,0,10
2650,177744,10683/14558,Sihu,Fiddles,Strings,1878,1887,1,China,Unknown,0,9
2651,177745,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
2652,177746,10683/14558,Clarinet,Clarinets,Wind,1820,1830,1,England,London,0,10
2653,177747,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
2654,177748,10683/14558,Clarinet,Clarinets,Wind,1920,1929,1,England,London,0,9
2655,177749,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,England,London,0,10
2656,177750,10683/14558,Clarinet,Clarinets,Wind,1935,1935,0,France,Paris,0,0
2657,177751,10683/14558,Clarinet,Clarinets,Wind,1920,1929,1,England,London,0,9
2658,177752,10683/14558,Bangu,Drums,Percussion,0,0,2,China,Unknown,0,0
2659,177753,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2660,177754,10683/14558,Frame drum,Drums,Percussion,0,0,2,China,Unknown,0,0
2661,177755,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
2662,177756,10683/14558,Helicon,Tubas,Wind,0,0,2,England,Unknown,0,0
2663,177757,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2664,177758,10683/14558,Bangu,Drums,Percussion,0,0,2,China,Unknown,0,0
2665,177759,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
2666,177760,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
2667,177761,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Luton,0,0
2668,177762,10683/14558,Clarinet,Clarinets,Wind,1900,1930,1,Germany,Unknown,0,30
